3.2202997,-2.126116,10.56354,5.10197689E14
3.562681,-2.3918805,10.127783,5.10197722E14
3.8356283,-2.4421604,9.155706,5.10197722E14
3.9409764,-2.2530127,9.167678,5.10197756E14
3.5794408,-1.9680939,9.584282,5.10197789E14
3.3519847,-2.2362528,9.737515,5.10197789E14
3.2490308,-2.5642684,10.099051,5.10197823E14
3.1676257,-2.6744049,10.168485,5.10197823E14
3.7350688,-2.595394,10.312141,5.10197856E14
4.130124,-2.8300328,10.142148,5.1019789E14
4.6712303,-3.3591676,9.945818,5.1019789E14
5.276982,-3.981679,9.847652,5.10197924E14
5.8947043,-4.6233444,9.47654,5.10197924E14
6.342434,-5.2865586,9.294575,5.10197957E14
6.3544054,-5.8875217,8.734315,5.10197991E14
6.016813,-5.973716,8.197997,5.10197991E14
5.437398,-5.7366824,7.695199,5.10198024E14
4.695173,-5.418244,7.2714124,5.10198024E14
3.8140798,-5.2410674,6.821289,5.10198058E14
2.3846977,-5.1045938,6.639324,5.10198058E14
0.30646718,-4.6233444,6.28976,5.10198091E14
-0.7996878,-4.0918155,5.8444247,5.10198125E14
-1.7645805,-3.3232534,4.862772,5.10198125E14
-1.9202085,-3.093403,3.4238129,5.10198158E14
-1.5897985,-3.512401,2.2458298,5.10198158E14
-1.4868447,-4.575459,2.1548474,5.10198192E14
-4.4749,-6.7135468,3.6464806,5.10198226E14
-6.9888883,-7.735902,3.6177492,5.10198226E14
-8.995291,-7.6473136,3.222694,5.10198259E14
-7.972935,-6.1317377,3.8906965,5.10198259E14
-6.8859344,-5.741471,5.463735,5.10198293E14
-7.9992723,-6.445388,5.0423427,5.10198326E14
-9.998491,-7.2378926,4.7981267,5.10198326E14
-9.522031,-6.63693,5.025583,5.1019836E14
-6.299337,-5.954561,5.032766,5.1019836E14
-3.2370596,-7.4964743,4.9369946,5.10198393E14
-2.3846977,-9.399923,4.9944572,5.10198427E14
-3.4621215,-11.01127,6.100612,5.10198427E14
-4.3839173,-12.510086,8.123775,5.1019846E14
-4.122941,-12.593885,8.444607,5.1019846E14
-3.0694604,-12.706416,7.472532,5.10198494E14
-1.9369683,-13.039221,6.8093176,5.10198528E14
-2.2099156,-13.146963,6.2275085,5.10198528E14
-2.5307484,-12.739936,7.2019787,5.10198561E14
-1.2043202,-12.522058,8.329682,5.10198561E14
-0.32801566,-12.737542,6.9290314,5.10198595E14
0.53392327,-13.48695,6.7135468,5.10198628E14
-2.1811843,-13.060769,5.6983743,5.10198628E14
-3.605778,-11.899546,6.2753944,5.10198662E14
-3.8188684,-10.6497345,6.0479383,5.10198662E14
-2.667222,-10.144543,5.2650104,5.10198695E14
-3.7302802,-10.156514,5.5547175,5.10198729E14
-7.56112,-10.089474,5.9282246,5.10198729E14
-7.312115,-10.0439825,6.8500204,5.10198762E14
-5.873156,-9.349643,6.1293435,5.10198762E14
-2.7941186,-9.014444,5.5331693,5.10198796E14
-0.4932206,-9.081485,5.3631754,5.1019883E14
-2.430189,-8.954588,5.3440213,5.1019883E14
-4.276175,-10.101445,6.1987777,5.10198863E14
-3.1460772,-11.473365,6.7231236,5.10198863E14
-0.9960183,-11.190841,5.463735,5.10198897E14
0.9026416,-10.022434,4.350397,5.1019893E14
-0.24182175,-8.980925,4.9585433,5.1019893E14
-1.9058428,-9.672871,4.9992456,5.10198964E14
-2.0902019,-11.614627,4.869955,5.10198964E14
-1.3072741,-13.642578,4.460534,5.10198997E14
-0.14126222,-15.141394,5.3727527,5.10199031E14
-0.8236305,-15.0552,4.992063,5.10199031E14
-2.3942747,-13.762292,3.6656346,5.10199064E14
-2.3966691,-13.309773,3.162837,5.10199064E14
-1.9130256,-13.185271,2.3416007,5.10199098E14
-1.3312168,-13.060769,1.6592325,5.10199098E14
-1.0079896,-12.99373,1.2713599,5.10199132E14
-0.9505271,-12.735147,0.9194015,5.10199165E14
-1.2091088,-11.863631,0.76616794,5.10199165E14
-1.7502149,-11.296188,0.7901107,5.10199199E14
-2.126116,-10.771842,0.79250497,5.10199199E14
-2.2147043,-10.412702,0.5243462,5.10199232E14
-2.011191,-10.029617,0.32801566,5.10199266E14
-1.5538844,-9.653716,0.10774237,5.10199266E14
-0.9960183,-9.3592205,-0.09337672,5.10199299E14
-0.81644773,-9.191621,-0.20351335,5.10199299E14
-0.69194543,-8.935433,-0.15323359,5.10199333E14
-0.6105401,-8.684034,-0.1987248,5.10199366E14
-0.8571504,-8.269825,-0.105348095,5.10199366E14
-1.2067145,-7.9322324,0.15083931,5.101994E14
-0.81644773,-7.8915296,0.4189981,5.101994E14
-0.7134939,-7.699988,0.32801566,5.10199434E14
-0.7589851,-7.2019787,0.31604427,5.10199467E14
-0.3328042,-7.21395,0.45730647,5.10199467E14
0.2753416,-8.535589,0.72546524,5.10199501E14
0.38787252,-9.584282,1.1612233,5.10199501E14
0.0071828244,-8.925857,2.4445546,5.10199534E14
-0.7326481,-7.903501,3.0215747,5.10199568E14
-1.5897985,-7.778999,3.0646718,5.10199568E14
-0.4764607,-9.344854,2.7582045,5.10199601E14
0.92658436,-10.843671,2.8300328,5.10199601E14
1.8603516,-11.363228,3.0215747,5.10199635E14
2.1452703,-11.178869,3.1077688,5.10199668E14
1.6305012,-10.992116,3.318465,5.10199668E14
0.2370332,-11.068732,3.5938065,5.10199702E14
-0.05985687,-11.459,3.3831103,5.10199702E14
0.047885496,-11.353651,3.1149516,5.10199736E14
0.0071828244,-11.226754,3.3424077,5.10199769E14
-1.2785428,-11.511673,3.8571768,5.10199769E14
-2.1740015,-12.095877,5.106988,5.10199803E14
-1.733455,-12.088694,5.652883,5.10199803E14
-0.6895511,-11.753495,5.4254265,5.10199836E14
0.21309046,-11.631387,5.2027593,5.1019987E14
-0.25858167,-11.250697,5.1213536,5.1019987E14
-1.786129,-10.391152,5.0495257,5.10199903E14
-2.4182177,-9.869201,5.1045938,5.10199903E14
-2.8563697,-8.990502,4.9968514,5.10199937E14
-3.3998702,-8.741497,4.608979,5.1019997E14
-3.3998702,-9.064724,3.3639562,5.1019997E14
-3.179597,-11.049579,2.9952378,5.10200004E14
-2.6600394,-13.513287,2.595394,5.10200004E14
-2.3248408,-13.383996,2.925804,5.10200038E14
-3.5052183,-11.892363,3.8092911,5.10200038E14
-5.06868,-11.988134,1.9226027,5.10200071E14
-4.9800916,-11.037607,1.0079896,5.10200105E14
-4.5539107,-10.13736,0.6440599,5.10200105E14
-4.1157584,-10.968173,0.34956414,5.10200138E14
-4.065479,-12.038414,-0.05506832,5.10200138E14
-4.230684,-13.008095,-0.26337022,5.10200172E14
-3.4094474,-13.20682,-1.3168511,5.10200205E14
-2.1213274,-11.966585,-1.185166,5.10200205E14
-1.5131817,-11.085492,-0.4070267,5.10200239E14
-1.8819,-10.6497345,-0.076616794,5.10200239E14
-2.264984,-10.26665,-0.40223816,5.10200272E14
-2.9736893,-9.996098,-0.8356019,5.10200306E14
-3.6081722,-10.38397,-0.82602483,5.10200306E14
-3.3926873,-10.7479,-0.7901107,5.10200339E14
-2.6121538,-10.606637,-1.0702409,5.10200339E14
-1.8866886,-9.656111,-1.2546,5.10200373E14
-2.0279508,-9.47654,-1.1612233,5.10200407E14
-2.5475085,-9.404712,-0.69912827,5.10200407E14
-3.040729,-8.858817,-0.30167863,5.1020044E14
-2.9234095,-8.672064,-0.14605077,5.1020044E14
-2.4110348,-9.957788,-0.4860378,5.10200474E14
-1.6137413,-10.862824,-1.0798179,5.10200507E14
-1.2186859,-10.36721,-1.6281068,5.10200507E14
-1.0223553,-10.048771,-1.8771114,5.10200541E14
-1.1468576,-9.981731,-1.1779832,5.10200541E14
-1.2617828,-9.500483,-0.9122187,5.10200574E14
-1.0151725,-9.313729,-0.6464542,5.10200608E14
0.06943397,-9.244295,-0.24900457,5.10200608E14
0.63208854,-8.973742,0.25139886,5.10200641E14
1.7669748,-8.332076,0.76616794,5.10200641E14
1.9872481,-8.372779,1.446142,5.10200675E14
1.1372806,-9.040782,1.7190893,5.10200709E14
0.65842557,-9.895537,1.951334,5.10200709E14
0.51716334,-10.309748,2.1596358,5.10200742E14
0.46209505,-10.285805,2.1668186,5.10200742E14
0.5243462,-10.395941,2.9521408,5.10200776E14
0.8044763,-10.36721,3.5890179,5.10200809E14
0.70870537,-10.326508,3.9505534,5.10200809E14
0.43096948,-10.1541195,4.0128045,5.10200843E14
0.0071828244,-9.680053,4.1420956,5.10200843E14
-0.339987,-9.373586,4.206741,5.10200876E14
-0.57223165,-9.304152,4.6041903,5.1020091E14
0.0023942748,-9.747093,5.097411,5.1020091E14
0.845179,-10.113417,5.0064287,5.10200943E14
1.1923488,-10.182851,4.7741838,5.10200943E14
0.15083931,-10.094262,5.0040345,5.10200977E14
-0.8786988,-10.125388,5.3679643,5.10201011E14
-1.5730386,-10.360027,5.7438655,5.10201011E14
-1.5921928,-10.307353,5.355993,5.10201044E14
-1.3814965,-10.388759,4.4820824,5.10201044E14
-1.8723229,-12.253899,4.5515165,5.10201078E14
-2.9114382,-14.585922,4.3695517,5.10201078E14
-3.2633965,-13.731166,3.9744961,5.10201111E14
-3.2777622,-12.847678,3.756617,5.10201145E14
-3.3615618,-14.133404,3.5962007,5.10201145E14
-3.3902931,-13.530047,3.0910087,5.10201178E14
-3.4166303,-12.689656,2.3487835,5.10201178E14
-3.3663504,-13.077529,1.4557191,5.10201212E14
-3.3495905,-13.448642,1.6879637,5.10201245E14
-3.6632404,-13.264282,2.3368123,5.10201245E14
-3.1221344,-12.49572,1.934574,5.10201279E14
-2.5834224,-11.4757595,1.4916332,5.10201279E14
-2.640885,-10.779025,0.9122187,5.10201313E14
-3.3064935,-10.5946665,1.4413534,5.10201346E14
-3.4788814,-10.38397,1.5826156,5.10201346E14
-3.007209,-10.0368,1.3383996,5.1020138E14
-2.4613144,-9.498088,0.59378016,5.1020138E14
-2.2458298,-9.1628895,0.31843856,5.10201413E14
-2.308081,-8.885154,0.5794145,5.10201447E14
-2.8635526,-8.399116,0.9074302,5.10201447E14
-3.213117,-7.989695,1.0415095,5.1020148E14
-3.172414,-7.4533772,1.3360053,5.1020148E14
-2.5666625,-7.3025384,1.4365649,5.10201514E14
-1.5706443,-7.0343795,0.7709565,5.10201547E14
-0.8044763,-6.5148215,0.2370332,5.10201547E14
-0.845179,-5.7821736,0.13168511,5.10201581E14
-0.91700727,-5.827665,1.132492,5.10201581E14
-0.7733508,-5.478101,2.1835787,5.10201615E14
-0.81644773,-4.7741838,2.2410412,5.10201648E14
-0.97446984,-4.6568646,2.2242813,5.10201648E14
-1.0343267,-5.935407,2.3416007,5.10201682E14
-1.0798179,-8.968953,2.4349775,5.10201682E14
-1.1253091,-10.934653,2.7749646,5.10201715E14
-1.2450229,-10.769448,4.09421,5.10201749E14
-1.2258687,-9.955395,5.2075477,5.10201749E14
-1.185166,-9.888355,4.913052,5.10201782E14
-0.9960183,-9.876384,4.067873,5.10201782E14
-1.2546,-9.732727,3.5770466,5.10201816E14
-1.4389591,-9.668081,3.8021083,5.10201849E14
-1.4221992,-9.715967,3.7494342,5.10201849E14
-0.8643332,-9.431048,3.232271,5.10201883E14
-0.39266106,-9.682447,3.4453614,5.10201883E14
-0.14365649,-10.321719,3.6225379,5.10201917E14
0.39505535,-10.494106,4.4270144,5.1020195E14
0.7039168,-10.1206,4.5515165,5.1020195E14
0.531529,-9.361614,3.955342,5.10201984E14
0.14365649,-8.770228,3.4716985,5.10201984E14
-0.026337024,-9.450203,3.553104,5.10202017E14
-0.52674043,-10.822123,3.6081722,5.10202017E14
-1.0917894,-12.402344,2.9593236,5.10202051E14
-0.8547561,-12.586702,3.2298768,5.10202084E14
-1.2450229,-12.196436,3.1412885,5.10202084E14
-2.1404817,-11.8301115,2.4972286,5.10202118E14
-2.9521408,-11.233937,2.1069617,5.10202118E14
-3.5411325,-11.087887,1.7526091,5.10202151E14
-3.5794408,-11.528433,1.1995317,5.10202185E14
-3.040729,-11.96898,0.9337672,5.10202185E14
-2.351178,-12.586702,0.19154198,5.10202219E14
-1.8795058,-12.531634,-0.18435916,5.10202219E14
-1.594587,-12.59628,0.11013664,5.10202252E14
-1.3000913,-12.969787,0.37350687,5.10202286E14
-1.2905141,-12.605857,0.53871185,5.10202286E14
-1.7813405,-11.911517,0.49800915,5.10202319E14
-2.4948344,-11.533222,0.5698374,5.10202319E14
-2.7414446,-11.822929,0.6943397,5.10202353E14
-2.7917244,-12.055174,0.76616794,5.10202386E14
-2.9736893,-11.942643,0.97446984,5.10202386E14
-3.5794408,-11.542799,1.1300977,5.1020242E14
-3.7087317,-11.293795,1.089395,5.1020242E14
-3.4573328,-10.872402,0.7781393,5.10202453E14
-3.1652312,-10.652128,0.43575802,5.10202487E14
-2.796513,-10.278622,0.20351335,5.10202487E14
-2.4852571,-9.883567,0.083799616,5.10202521E14
-2.1620302,-9.962578,0.29928434,5.10202521E14
-2.0614705,-10.10384,0.3232271,5.10202554E14
-1.9393626,-9.775824,0.37111259,5.10202588E14
-1.8795058,-9.210775,0.18675344,5.10202588E14
-1.9704882,-8.772623,0.052674048,5.10202621E14
-2.1332989,-8.892337,0.045491222,5.10202621E14
-1.7933118,-9.012051,-0.057462595,5.10202655E14
-0.44054657,-8.411087,0.5985687,5.10202688E14
0.6153286,-7.2809896,1.0534809,5.10202688E14
0.32801566,-5.880339,1.2522057,5.10202722E14
-0.19633053,-5.114171,1.8004947,5.10202722E14
-0.95531565,-4.9944572,2.248224,5.10202755E14
-1.3719195,-5.731894,2.7079248,5.10202789E14
-0.98404694,-6.55313,2.7366562,5.10202789E14
-0.28731298,-7.659285,2.2721667,5.10202823E14
0.08140534,-8.420665,1.6544439,5.10202823E14
0.43575802,-8.633755,1.4126221,5.10202856E14
0.75659084,-8.346442,1.5036045,5.10202856E14
1.4581133,-7.903501,2.2937152,5.1020289E14
1.525153,-7.927444,2.6241252,5.10202923E14
1.0774237,-8.0375805,2.4684973,5.10202923E14
0.7350424,-8.389539,2.6815877,5.10202957E14
0.6703969,-9.124581,2.597788,5.10202957E14
0.9481328,-9.538791,2.5115943,5.1020299E14
0.90503585,-9.797373,3.1317115,5.10203024E14
0.5865973,-9.960183,3.3831103,5.10203024E14
0.057462595,-10.254679,3.6512692,5.10203057E14
-0.37350687,-10.63058,3.6823947,5.10203057E14
-1.6281068,-11.209994,4.520391,5.10203091E14
-3.8475995,-12.414315,5.9617443,5.10203125E14
-3.5363438,-13.398362,8.377567,5.10203125E14
-1.5395187,-12.498115,7.623371,5.10203158E14
0.56265455,-11.892363,5.7965393,5.10203158E14
0.6703969,-11.808563,5.7893567,5.10203192E14
-0.43575802,-11.760678,7.3432407,5.10203225E14
-1.8795058,-11.808563,8.650515,5.10203225E14
-3.275368,-11.370411,8.921068,5.10203259E14
-3.6273263,-10.553964,8.298556,5.10203259E14
-3.9936504,-9.775824,7.3647895,5.10203292E14
-5.4733124,-10.5946665,6.4765134,5.10203326E14
-7.5467544,-13.601875,6.3903193,5.10203326E14
-8.152506,-15.562786,6.1724405,5.10203359E14
-7.127756,-14.449449,5.2937417,5.10203359E14
-5.8611846,-13.388784,4.3958883,5.10203393E14
-4.810098,-13.738349,3.519584,5.10203427E14
-4.70475,-14.557191,2.710319,5.10203427E14
-4.889109,-15.201251,2.9234095,5.1020346E14
-4.5898247,-16.913157,0.74701375,5.1020346E14
-4.35758,-16.5612,1.324034,5.10203494E14
-5.2410674,-15.617854,0.7996878,5.10203527E14
-4.14449,-14.897178,0.4070267,5.10203527E14
-3.0814316,-15.019286,2.4182177,5.10203561E14
-3.572258,-15.062383,2.4421604,5.10203561E14
-3.9505534,-14.5117,2.5834224,5.10203594E14
-4.2665977,-13.254705,2.0806248,5.10203628E14
-3.8523881,-12.186859,1.5658557,5.10203628E14
-3.4740927,-10.515655,1.1372806,5.10203661E14
-2.9593236,-8.784595,0.29210153,5.10203661E14
-1.8052832,-7.039168,-0.5865973,5.10203695E14
-0.65363705,-5.5882373,-1.0151725,5.10203728E14
0.5602603,-3.6464806,-0.9624985,5.10203728E14
0.74222517,-2.3631492,-0.53392327,5.10203762E14
0.14605077,-1.2761484,-0.12210801,5.10203762E14
-1.0846065,-1.0798179,0.2777359,5.10203796E14
-1.9489397,-1.515576,0.91700727,5.10203796E14
-2.116539,-2.0327394,1.1109436,5.10203829E14
-1.5059988,-2.4900458,1.2162915,5.10203863E14
-0.87630457,-2.6337023,1.8914771,5.10203863E14
-0.1340794,-2.667222,2.5139885,5.10203896E14
-0.08619389,-2.796513,2.885101,5.10203896E14
-0.30646718,-3.1029801,3.11974,5.1020393E14
-0.45970076,-3.5770466,3.634509,5.10203963E14
-1.8292259,-3.8092911,2.7127132,5.10203963E14
-2.2362528,-3.840417,2.2769554,5.10203997E14
-1.6281068,-4.348003,2.6097596,5.10203997E14
-1.8747171,-6.220326,4.7262983,5.1020403E14
-4.922629,-9.126976,6.488485,5.10204064E14
-7.5084457,-11.90194,5.748654,5.10204064E14
-6.4142623,-11.073521,5.786962,5.10204098E14
-4.73827,-8.803748,4.9441776,5.10204098E14
-2.700742,-7.963358,2.9377751,5.10204131E14
-1.9441512,-9.641745,1.9680939,5.10204165E14
-4.1085753,-12.009683,1.8220432,5.10204165E14
-6.919454,-13.735954,2.3416007,5.10204198E14
-8.523619,-13.565961,4.149278,5.10204198E14
-7.649708,-13.441459,4.68799,5.10204232E14
-5.176422,-14.679298,4.678413,5.10204265E14
-3.6392977,-15.735174,4.862772,5.10204265E14
-3.3400133,-15.66574,4.2211065,5.10204299E14
